molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL4457018,1.2,nM,C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,8.920818753952375,582.3179204560001,10,3,3.8979000000000017,True
CHEMBL5189603,1.2,nM,C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)c1,8.920818753952375,418.104397388,8,3,1.9039999999999992,True
CHEMBL5193702,1.2,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OC)n2)ccc1N(C)CCN(C)C,8.920818753952375,532.220095836,10,2,2.5559000000000003,True
CHEMBL3945733,1.2,nM,C[C@@H]1CN(c2ncc(C#N)cn2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@@H](C)O)c3)nc12,8.920818753952375,487.2192690400001,12,3,0.6709799999999999,True
CHEMBL3665160,1.281,nM,CCCS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3ccn(C)c3n2)C1,8.892450870255313,414.18379507200007,7,1,2.6464000000000008,True
CHEMBL3652405,1.29,nM,CN1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CC1,8.88941028970075,406.2150952,6,1,1.5301000000000002,True
CHEMBL5186937,1.3,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OC(C)C)n2)ccc1N(C)CCN(C)C,8.886056647693163,560.251395964,10,2,3.334500000000001,True
CHEMBL3923936,1.3,nM,CCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(c5ncc(C#N)cn5)C[C@H]4C)c3n2)cn1,8.886056647693163,457.2087043560001,11,2,1.3100799999999992,True
CHEMBL3593771,1.3,nM,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,8.886056647693163,361.16510822800007,6,3,2.00938,True
CHEMBL4069951,1.3,nM,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)CN(S(C)(=O)=O)CC4)n[nH]c2c1,8.886056647693163,437.152160596,5,3,3.205700000000002,True
CHEMBL5180117,1.3,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4F)n2)ccc1N(C)CCN(C)C,8.886056647693163,520.20010934,9,2,2.8790000000000013,True
CHEMBL4105015,1.3,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4Cl)cc23)CC[C@]1(C)N,8.886056647693163,411.18258813200003,5,3,4.071500000000003,True
CHEMBL5201705,1.3,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@@H]4F)n2)ccc1N(C)CCN(C)C,8.886056647693163,520.20010934,9,2,2.8790000000000013,True
CHEMBL3601231,1.3,nM,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,8.886056647693163,464.17275172,7,3,4.446800000000003,True
CHEMBL4092337,1.3,nM,C=CC(=O)Nc1cccc(CNc2c(C(N)=O)cnn3cccc23)c1,8.886056647693163,335.13822478400004,5,3,2.1697999999999995,True
CHEMBL5176661,1.3,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OCC)n2)ccc1N(C)CCN(C)C,8.886056647693163,546.2357459,10,2,2.9460000000000006,True
CHEMBL3900587,1.3,nM,CCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(c5ccc(C#N)cn5)C[C@H]4C)c3n2)cn1,8.886056647693163,456.21345538800006,10,2,1.9150799999999997,True
CHEMBL4071255,1.3,nM,COc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,8.886056647693163,407.23212516800004,6,3,3.426700000000001,True
CHEMBL3644621,1.3,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(S(=O)(=O)c3ccc(N5CCOCC5)nc3)C4)n[nH]c2c1,8.886056647693163,603.2064016599999,8,3,4.005700000000003,True
CHEMBL3983334,1.3,nM,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@H](O)C(F)(F)F)c3)nc12,8.886056647693163,545.2110703520002,10,3,1.5675799999999995,True
CHEMBL3601708,1.3,nM,C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)cc1,8.886056647693163,427.15235062399995,8,3,3.453100000000002,True
CHEMBL3957457,1.3,nM,C[C@H](O)Cn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)cn1,8.886056647693163,477.2236857240001,10,3,0.6350800000000001,True
CHEMBL4289688,1.39,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)cc3)ncc2Cl)c1,8.856985199745905,508.16258096,8,3,3.979300000000003,True
CHEMBL3672459,1.4,nM,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc(C)nc3)cc12,8.853871964321762,457.2226231040001,7,2,2.7563000000000004,True
CHEMBL3644630,1.4,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(C#N)nc3)CC4)n[nH]c2c1,8.853871964321762,521.1975512280001,6,3,4.534780000000004,True
CHEMBL3644627,1.4,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3ccccc3)CC4)n[nH]c2c1,8.853871964321762,481.22778873600004,4,3,5.627900000000005,True
CHEMBL3667485,1.4,nM,CC[C@@H]1CN(C(=O)[C@H](C)O)CC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)C)c3)cc12,8.853871964321762,481.2801379800001,8,3,2.3725000000000014,True
CHEMBL3644634,1.4,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3ccnc(C#N)c3)C4)n[nH]c2c1,8.853871964321762,493.2026366080001,6,3,4.852080000000004,True
CHEMBL3651059,1.4,nM,COc1ccc(F)cc1-c1c[nH]c2ncnc(-c3ccccc3)c12,8.853871964321762,319.112090288,3,1,4.439600000000002,True
CHEMBL3667480,1.4,nM,CC1(C)CN(c2ncc(C#N)cn2)CC[C@H]1Nc1c(C(N)=O)cnn2cc(N3CCC(CCCC(=O)O)C3=O)cc12,8.853871964321762,559.265550536,10,3,2.4196799999999996,True
CHEMBL2325903,1.4,nM,C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,8.853871964321762,286.179361324,3,2,2.9997000000000016,True
CHEMBL3672455,1.4,nM,C[C@H]1CN(C(=O)CC#N)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc(F)nc3)cc12,8.853871964321762,421.1662511,7,2,1.8067799999999996,True
CHEMBL3672456,1.4,nM,C[C@H]1CN(C(=O)CC#N)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnc(F)c3)cc12,8.853871964321762,421.1662511,7,2,1.8067799999999996,True
CHEMBL3601232,1.4,nM,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3F)ncc2Cl)c1,8.853871964321762,482.163329908,7,3,4.585900000000003,True
CHEMBL4460058,1.4,nM,C[C@H](c1ccc(F)cn1)n1c(=O)[nH]c2cnc(Nc3cc(Cl)c[nH]c3=O)nc21,8.853871964321762,401.08032855600004,7,3,2.348299999999999,True
CHEMBL4443416,1.4,nM,N#CCC(=O)N1CCC[C@H](n2c(=O)[nH]c3cnc(Nc4cc(Cl)c[nH]c4=O)nc32)C1,8.853871964321762,428.11121408400004,8,3,1.28208,True
CHEMBL3601106,1.4,nM,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C(F)F)c3)ncc2Cl)c1,8.853871964321762,419.10729225200004,7,3,4.201800000000002,True
CHEMBL3667477,1.4,nM,CCC(=O)N1C[C@H]2C[C@@H](Nc3c(C(N)=O)cnn4cc(-c5ccc(F)nc5)cc34)[C@H](C)[C@H]2C1,8.853871964321762,450.21795232400007,6,2,2.9392000000000014,True
CHEMBL3667481,1.5,nM,CC[C@@H]1CN(S(C)(=O)=O)CC[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CCC#N)c3)cc12,8.823908740944319,484.20050775600015,9,2,1.6823800000000007,True
CHEMBL5205480,1.5,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@@H]2C[C@H]1CO2,8.823908740944319,515.157161232,10,3,1.8814999999999993,True
CHEMBL3672466,1.5,nM,CNC(=O)c1cccc(-c2cc3c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4OC)c(C(N)=O)cnn3c2)c1,8.823908740944319,501.21245234400004,8,3,1.4012800000000005,True
CHEMBL3672458,1.5,nM,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cn(C)nc3C)cc12,8.823908740944319,460.2335221360001,8,2,2.0947999999999998,True
CHEMBL3672467,1.5,nM,CO[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc(F)cc3)cc12,8.823908740944319,462.18156681600004,7,2,2.1807800000000004,True
CHEMBL3651047,1.5,nM,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cccc(F)c4Cl)c23)c1,8.823908740944319,406.099667032,3,2,5.599000000000002,True
CHEMBL3651009,1.5,nM,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1CN(C)C,8.823908740944319,407.19573966,6,2,3.3778000000000024,True
CHEMBL3667473,1.5,nM,C[C@@H]1[C@H]2CN(C(=O)CF)C[C@H]2C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnc(N)c(F)c3)cc12,8.823908740944319,469.2037794800001,7,3,2.0808999999999993,True
CHEMBL4076191,1.5,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4F)cc23)CC[C@]1(C)N,8.823908740944319,395.21213867200004,5,3,3.5572000000000017,True
CHEMBL4435664,1.5,nM,C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,8.823908740944319,494.156575192,4,2,3.5885000000000016,True
CHEMBL3651046,1.5,nM,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccc(F)cc4)c23)c1,8.823908740944319,372.13863938400004,3,2,4.945600000000002,True
CHEMBL3672452,1.5,nM,CC[C@H]1CN(c2ccc(C#N)cn2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)cc12,8.823908740944319,455.2182064200001,9,2,2.4272799999999997,True
CHEMBL3899917,1.5,nM,Cn1ncc2cc(-c3cn4ncc(C(N)=O)c(N[C@@H]5CN(C(=O)C6(C#N)CC6)C[C@@H]5CF)c4n3)ccc21,8.823908740944319,501.203699228,9,2,1.8940799999999998,True
CHEMBL5184187,1.5,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@H]2C[C@@H]1CN2C,8.823908740944319,528.188795708,10,3,1.7966999999999993,True
CHEMBL4648104,1.5,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)B(O)OCC4)ncc2C(F)(F)F)c1,8.823908740944319,469.15330452800004,7,4,3.367300000000001,True
CHEMBL3651007,1.5,nM,C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C(=O)N(C)C,8.823908740944319,421.175004216,6,2,3.0180000000000016,True
CHEMBL3929793,1.5,nM,C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,8.823908740944319,433.19747097600015,9,2,0.7912800000000002,True
CHEMBL3650977,1.5,nM,CCOC(=O)c1c[nH]c2ncnc(-c3ccc4c(c3)CCN4)c12,8.823908740944319,308.127325752,5,2,2.7696000000000005,True
CHEMBL4078773,1.5,nM,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cc1,8.823908740944319,407.23212516800004,6,3,3.426700000000001,True
CHEMBL3950992,1.5,nM,CCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)cn1,8.823908740944319,447.21312104000003,9,2,1.2741799999999999,True
CHEMBL3642285,1.5,nM,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(CS(C)(=O)=O)cc5)cccn4n3)cc2)CC1,8.823908740944319,476.199445136,8,1,3.436300000000002,True
CHEMBL3667475,1.5,nM,C[C@@H]1[C@H]2CN(C(=O)C(C)(C)O)C[C@H]2C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)cc12,8.823908740944319,465.2488378520001,8,3,1.4995000000000005,True
CHEMBL3644626,1.6,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(S(=O)(=O)c3ccc(F)cc3)C4)n[nH]c2c1,8.795880017344075,535.1489670359999,5,3,4.913200000000004,True
CHEMBL4763913,1.6,nM,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ncc12,8.795880017344075,313.16510822800007,6,1,0.9397799999999994,True
CHEMBL4071806,1.6,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccc(F)c4)cc23)CC[C@]1(C)N,8.795880017344075,395.21213867200004,5,3,3.5572000000000017,True
CHEMBL4060984,1.6,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cc[nH]n4)cc23)CC[C@]1(C)N,8.795880017344075,367.21205842000006,6,4,2.1412,True
CHEMBL3650989,1.6,nM,C/C=C/C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,8.795880017344075,350.13789043599996,5,2,3.316200000000001,True
CHEMBL4104127,1.6,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccnc(F)c4)cc23)CC[C@]1(C)N,8.795880017344075,396.20738764000004,6,3,2.9522000000000013,True
CHEMBL3960021,1.6,nM,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnn3C)nc12,8.795880017344075,447.21312104000015,9,2,1.1813799999999999,True
CHEMBL3601710,1.6,nM,C=CC(=O)Nc1cccc(C(C)Nc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,8.795880017344075,441.168000688,8,3,4.014100000000002,True
CHEMBL5182065,1.6,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCOCC1,8.795880017344075,503.15716123199996,10,3,1.7405999999999993,True
CHEMBL4106494,1.6,nM,Cc1nn(C)c(C)c1-c1cn2ncc(C(N)=O)c(N[C@H]3CN(C(=O)C4(C#N)CC4)C[C@H]3C)c2n1,8.795880017344075,461.22877110400003,9,2,1.4081199999999996,True
CHEMBL3671807,1.6,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(C(=O)NC5CC5)cc4)cc23)CC[C@]1(C)N,8.795880017344075,460.25867426400004,6,4,3.3103000000000016,True
CHEMBL5193728,1.6,nM,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.795880017344075,525.2488378520001,9,2,3.468300000000002,True
CHEMBL4112225,1.6,nM,CC[C@H]1CN(C(=O)C2(C#N)CCC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,8.795880017344075,475.24442116800014,9,2,2.05438,True
CHEMBL3671797,1.6,nM,[C-]#[N+]c1ccc(-c2cc3c(N[C@H]4CC[C@@](C)(O)CC4)c(C(N)=O)cnn3c2)cc1,8.795880017344075,389.18517497600004,5,3,3.756490000000001,True
CHEMBL3671825,1.7,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(N4CCCC4=O)cc23)CC[C@]1(C)N,8.769551078621726,384.227374136,6,3,1.8778999999999997,True
CHEMBL3966881,1.7,nM,CC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cn(CC(C)(C)O)nc3C)nc12,8.769551078621726,519.2706359160001,10,3,1.7236999999999998,True
CHEMBL3644618,1.7,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(F)cc3)C4)n[nH]c2c1,8.769551078621726,499.18198141600004,4,3,5.364700000000004,True
CHEMBL3593778,1.7,nM,N#Cc1ccc(N2CC[C@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@H](F)C2)nc1,8.769551078621726,379.15568641600004,6,3,1.9573800000000001,True
CHEMBL3671827,1.7,nM,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(NS(C)(=O)=O)C4(C)C)c(C(N)=O)cnn3c2)cn1,8.769551078621726,486.20492444,8,3,2.4121999999999995,True
CHEMBL5208026,1.7,nM,C#CCCN(C)CCN(C)c1ccc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OC)n2)cc1NC(=O)C=C,8.769551078621726,570.2357458999999,10,2,2.9494000000000007,True
CHEMBL3601243,1.7,nM,C=CC(=O)Nc1cccc(CNc2nc(Nc3cn(C)nc3C)ncc2Cl)c1,8.769551078621726,397.14178594000003,7,3,3.652120000000002,True
CHEMBL5208885,1.7,nM,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4cnn(CCO)c4)nc32)c1,8.769551078621726,431.17058753200007,9,3,1.8966999999999996,True
CHEMBL4746272,1.7,nM,C=CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,8.769551078621726,401.18517497600004,6,2,3.848300000000002,True
CHEMBL2376149,1.8,nM,COc1ccc2c(-c3cnc4[nH]cc(C(=O)N[C@H](C)C(=O)N5CC(C#N)C5)c4n3)nn(C)c2c1,8.744727494896694,458.1814865640001,8,2,1.620479999999999,True
CHEMBL5171952,1.8,nM,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4cnn(C)c4)nc32)c1,8.744727494896694,401.1600228480001,8,2,2.4414,True
CHEMBL3980081,1.8,nM,Cc1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4C)c3n2)ccn1,8.744727494896694,444.20222200800004,8,2,1.7611999999999992,True
CHEMBL3652409,1.8,nM,CCOP(=O)(OCC)O[C@@H]1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,8.744727494896694,543.2280415660001,9,1,3.9448000000000025,True
CHEMBL4068856,1.8,nM,Cc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,8.744727494896694,391.23721054800006,5,3,3.7265200000000016,True
CHEMBL2376152,1.8,nM,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,8.744727494896694,480.12252771600004,7,2,2.4043800000000006,True
CHEMBL3651055,1.8,nM,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cncs4)c23)c1,8.744727494896694,361.09973110000004,5,2,4.263000000000002,True
CHEMBL3667468,1.8,nM,CC(=O)N1CCN(c2cc3c(N[C@@H]4C[C@@H]5CN(S(C)(=O)=O)C[C@@H]5[C@H]4C)c(C(N)=O)cnn3c2)C1=O,8.744727494896694,503.195088028,8,2,0.5496000000000013,True
CHEMBL2325906,1.8,nM,C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,8.744727494896694,297.15896022800007,4,2,2.503380000000001,True
CHEMBL3671830,1.9,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)nc4)cc23)CC[C@]1(C)C(N)=O,8.721246399047171,424.20230226000007,6,3,2.7264,True
CHEMBL4088673,1.9,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncc(F)c4)cc23)CC[C@]1(C)N,8.721246399047171,396.20738764000004,6,3,2.9522000000000004,True
CHEMBL5190599,1.9,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)C1,8.721246399047171,530.204445772,10,3,2.0442999999999993,True
CHEMBL3644629,1.9,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(C#N)nc3)C4)n[nH]c2c1,8.721246399047171,507.18190116400007,6,3,4.492280000000004,True
CHEMBL4083798,1.9,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4C#N)cc23)CC[C@]1(C)N,8.721246399047171,402.21680945200006,6,3,3.2897800000000013,True
CHEMBL5174210,1.9,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N(C)CCN(C)C,8.721246399047171,518.204445772,10,3,1.9017999999999993,True
CHEMBL3651026,1.9,nM,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)/C=C(/C)C(F)(F)F)c3)c12,8.721246399047171,418.125275064,5,2,4.248700000000002,True
CHEMBL3644623,1.9,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cc(C#N)ccn3)CC4)n[nH]c2c1,8.721246399047171,521.1975512280001,6,3,4.534780000000004,True
CHEMBL3651035,2.0,nM,C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OC)c23)c1,8.698970004336019,336.12224037199996,5,2,2.926100000000001,True
CHEMBL3601707,2.0,nM,C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(CC(=O)NC)c3)ncc2Cl)cc1,8.698970004336019,440.147599592,8,4,2.5526999999999997,True
CHEMBL3335690,2.0,nM,CC(C)(C)CS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,8.698970004336019,428.19944513600007,6,2,3.272100000000002,True
CHEMBL4547761,2.0,nM,COc1ccc(-c2cc3c(N[C@H](CO)[C@@H](C)O)c(C(N)=O)cnn3c2)cn1,8.698970004336019,371.1593541520001,8,4,0.6573999999999993,True
CHEMBL3335686,2.0,nM,CC(C)(C)CS(=O)(=O)N1CCC[C@H](NC(=O)Nc2cnc3[nH]ccc3n2)C1,8.698970004336019,394.1787096920001,5,3,1.9196999999999995,True
CHEMBL4461890,2.0,nM,C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2)CC1,8.698970004336019,508.172225256,5,1,3.598900000000002,True
CHEMBL3651024,2.0,nM,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)/C=C/c4ccncc4)c3)c12,8.698970004336019,413.148789468,6,2,3.8485000000000023,True
CHEMBL5194482,2.0,nM,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,8.698970004336019,495.2382731680001,8,2,3.4597000000000024,True
CHEMBL3958864,2.0,nM,C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)(C)O)c3)nc12,8.698970004336019,491.2393357880001,10,3,1.0251800000000006,True
CHEMBL4466059,2.0,nM,O=C(CCCCCCn1cc(Nc2ncc(Cl)c(NC3CC3)n2)cn1)NO,8.698970004336019,393.16800068800006,8,4,3.1003,True
CHEMBL4096246,2.0,nM,CN1CCC(NC(=O)c2ccc(Nc3cc(NCc4ccccc4)c(C(N)=O)cn3)cc2)CC1,8.698970004336019,458.24302420000004,6,4,3.3602000000000007,True
CHEMBL5182971,2.0,nM,C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4cnn(C5CCN(C)CC5)c4)nc32)c1,8.698970004336019,484.2335221360001,9,2,3.171100000000002,True
CHEMBL3917516,2.0,nM,CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnc(C)c3)nc12,8.698970004336019,458.2178720720001,8,2,2.151299999999999,True
CHEMBL1630782,2.0,nM,C=C(C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,8.698970004336019,284.200096768,3,1,3.775000000000002,True
CHEMBL4281693,2.0,nM,N#CN[C@@H]1c2cc(-c3ncnc4[nH]ccc34)ccc2C[C@H]1O,8.698970004336019,291.11201003599996,5,3,1.6536799999999998,True
CHEMBL4077508,2.1,nM,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)cc4)cc23)CC[C@]1(C)N,8.67778070526608,395.21213867200004,5,3,3.5572000000000017,True
CHEMBL3651019,2.1,nM,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)/C=C/COC)c3)c12,8.67778070526608,380.14845511999994,6,2,2.942700000000001,True
CHEMBL4247874,2.1,nM,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(F)(C3)C2,8.67778070526608,328.16993951200004,3,3,2.9905000000000017,True
CHEMBL4249444,2.1,nM,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC(C2)CC1C3,8.67778070526608,310.179361324,3,3,2.8984000000000014,True
CHEMBL3644632,2.2,nM,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3ccc(O)cc3)C4)n[nH]c2c1,8.657577319177793,483.207053292,5,4,5.291000000000005,True
CHEMBL5184019,2.2,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCN(CC)CC1,8.657577319177793,530.204445772,10,3,2.045899999999999,True
CHEMBL3922507,2.2,nM,COc1cccc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4C)c3n2)n1,8.657577319177793,460.19713662800007,9,2,1.4613799999999995,True
CHEMBL3667465,2.2,nM,COc1ccc(-c2cc3c(N[C@@H]4CN(C(=O)CC#N)C[C@@H]4C)c(C(N)=O)cnn3c2)cn1,8.657577319177793,433.18623759600007,8,2,1.6762799999999993,True
CHEMBL3651001,2.3,nM,C=C(C)C(=O)N1CCc2ccc(-c3ncnc4[nH]cc(C(=O)OCC)c34)cc21,8.638272163982407,376.15354049999996,5,1,3.2668000000000017,True
CHEMBL3650980,2.3,nM,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N)cc3)c12,8.638272163982407,282.111675688,5,2,2.3838,True
