molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL2105763,19.0,nM,Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,7.721246399047171,394.21172407200004,7,3,2.0934999999999997,True
CHEMBL4648157,19.0,nM,COc1ccc(-c2cc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3c2)cn1,7.721246399047171,506.1736243120001,10,2,3.353900000000001,True
CHEMBL1090382,19.0,nM,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3C4CCC3COC4)ccnc21,7.721246399047171,403.15320615200005,7,1,3.2627000000000015,True
CHEMBL4868512,19.03,nM,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3c(C)c-2sc13,7.72056121171298,544.0987451200001,9,2,4.176520000000003,True
CHEMBL5169596,19.3,nM,Cc1nc2cnc3cc(F)c(-c4cnc5[nH]ccc5c4)cc3c2n1-c1ccc(C(C)(C)C#N)cc1,7.714442690992226,460.18117289200006,5,1,6.365700000000005,True
CHEMBL4645130,19.3,nM,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(N)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,7.714442690992226,544.109580084,8,3,3.0161,True
CHEMBL604303,19.5,nM,O=C(Nc1ccc(Cl)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,7.709965388637482,495.17856537200004,8,2,3.5092000000000017,True
CHEMBL4649475,19.6,nM,COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)N(C)C(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,7.707743928643524,601.1561959279999,8,1,4.563300000000004,True
CHEMBL4740055,19.9,nM,C=CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3cc(CN4CCN(S(C)(=O)=O)CC4)cn3n2)cn1,7.701146923590294,594.1984570679999,10,1,1.8483999999999996,True
CHEMBL3601472,20.0,nM,CS(=O)(=O)NCc1ccc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nn12,7.698970004336019,404.13790750000015,10,2,-0.3456999999999985,True
CHEMBL3667416,20.0,nM,C[C@@H]1CN(c2nc(N3CCOCC3)c3nc(-c4cccc(O)c4)[nH]c3n2)C[C@H](C)O1,7.698970004336019,410.206638692,8,2,2.1757,True
CHEMBL3698632,20.0,nM,O=C(O)c1cccc(Cn2cc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)nn2)c1,7.698970004336019,431.1593541520001,7,2,2.3697,True
CHEMBL3667450,20.0,nM,Oc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,7.698970004336019,382.175338564,8,2,1.3986999999999998,True
CHEMBL563654,20.0,nM,C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2OC(=O)CCC(=O)O)CCC4=O,7.698970004336019,422.1001675359999,7,1,2.621900000000001,True
CHEMBL4532073,20.0,nM,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2cc3c(=O)oc4ccccc4c3n2)c(C(C)C)c1,7.698970004336019,452.176978376,6,0,5.749900000000006,True
CHEMBL4102957,20.0,nM,CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)cnc2N)n(C)n1,7.698970004336019,349.1399561000001,9,2,0.5285999999999996,True
CHEMBL2322763,20.0,nM,NC(=O)c1ccc2c(c1)OCCc1cc(-c3n[nH]c(=O)n3-c3ccccc3Cl)sc1-2,7.698970004336019,438.0553390200001,6,2,3.6433000000000026,True
CHEMBL2381375,20.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CS(C)(=O)=O)c3)ccc1-2,7.698970004336019,470.11948056399996,10,0,3.450000000000002,True
CHEMBL3648973,20.0,nM,Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2C1CCOC1,7.698970004336019,312.13347375199993,7,2,1.03362,True
CHEMBL3648992,20.0,nM,Cc1nc(N)nc2c1cc(-c1cncc(N)n1)c(=O)n2C1CCCC1,7.698970004336019,337.165108228,8,2,1.8364199999999995,True
CHEMBL3609536,20.0,nM,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)C)n1,7.698970004336019,379.11366691200004,6,2,3.1800200000000016,True
CHEMBL5086251,20.0,nM,COCCN(CCOC)c1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,7.698970004336019,463.21434416400007,10,0,2.0839,True
CHEMBL5092014,20.0,nM,CNC(=O)CCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,7.698970004336019,432.18337838400004,9,2,1.5326999999999993,True
CHEMBL3601476,20.0,nM,CN(C)Cc1ccc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nn12,7.698970004336019,354.1916573240001,9,1,0.6667,True
CHEMBL1088789,20.0,nM,CN(C)Cc1c[nH]c2c(N3CCOCC3)nc(-c3cccc(CO)c3)nc12,7.698970004336019,367.20082504000004,6,2,2.0153999999999996,True
CHEMBL3645867,20.33,nM,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(C)C(=O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,7.691862621361961,508.118129304,6,1,3.304000000000001,True
CHEMBL4848007,20.4,nM,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1cnc3ccc-2cn13,7.690369832574101,515.1375731520001,9,2,2.8126000000000007,True
CHEMBL3109185,20.6,nM,Nc1cc(O)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,7.686132779630847,363.1331394040001,8,2,2.5624000000000002,True
CHEMBL4635508,20.8,nM,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc2c1=O,7.681936665037238,643.132409156,8,2,4.687600000000003,True
CHEMBL565583,21.0,nM,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN)cc4)cc3)nc21,7.6777807052660805,498.2491722000001,8,3,3.983500000000001,True
CHEMBL1086924,21.0,nM,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccnc4)nc(N4CCOCC4)c3s2)CC1,7.6777807052660805,474.15078069200007,9,0,1.6671,True
CHEMBL3590221,21.0,nM,CN(C)CC(=O)N1CCC(n2ncc(-c3cnc(N)c(-n4nnc5ccccc54)n3)n2)CC1,7.6777807052660805,447.2243544200001,11,1,0.776300000000001,True
CHEMBL2381275,21.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CN(C[C@H](O)CO)C3)ccc1-2,7.6777807052660805,441.183460724,9,2,2.3368,True
CHEMBL1088790,21.0,nM,OCc1cccc(-c2nc(N3CCOCC3)c3[nH]cc(CN4CCCC4)c3n2)c1,7.6777807052660805,393.21647510400004,6,2,2.5496000000000008,True
CHEMBL2381265,21.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CNC3)ccc1-2,7.6777807052660805,367.14668129200004,7,1,3.271200000000001,True
CHEMBL1255813,21.0,nM,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,7.6777807052660805,585.317586108,10,2,3.138600000000001,True
CHEMBL1255815,21.0,nM,CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,7.6777807052660805,599.333236172,10,2,3.1342000000000017,True
CHEMBL3653156,21.0,nM,COc1cncc(-c2nn3c(-c4cnc(N)c(C(F)(F)F)c4)cnc3s2)c1,7.6777807052660805,392.066714632,8,1,3.524400000000001,True
CHEMBL3655901,21.0,nM,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)c1cnoc1C,7.6777807052660805,454.14232418399996,9,1,1.82206,True
CHEMBL1928573,21.0,nM,Cc1ccc(C(F)(F)F)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,7.6777807052660805,421.0820303480001,6,0,3.187800000000002,True
CHEMBL493084,21.0,nM,Cc1csc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc12,7.6777807052660805,327.104147784,6,1,3.2089200000000018,True
CHEMBL2017967,21.0,nM,Nc1cc(C(F)(F)F)c(-c2cc(Nc3cnc4ccccc4c3)nc(N3CCOCC3)n2)cn1,7.6777807052660805,467.1681429200001,8,2,4.268000000000004,True
CHEMBL3648987,21.0,nM,COc1ccc(-c2cc3c(C)nc(N)nc3n(CC3CCCO3)c2=O)cn1,7.6777807052660805,367.164439532,8,1,1.9317199999999997,True
CHEMBL3986418,21.0,nM,COc1ncc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.6777807052660805,466.13650844400007,6,0,4.817700000000003,True
CHEMBL5180562,21.5,nM,Cc1nc2cnc3ccc(-c4cnc5[nH]ccc5c4)cc3c2n1-c1ccc(F)cc1,7.667561540084394,393.138973732,4,1,5.564520000000003,True
CHEMBL4476303,21.8,nM,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)CN(C)C)C4)c3c2)cc1C#N,7.661543506395395,445.22262310400004,8,1,2.5365800000000007,True
CHEMBL1083508,22.0,nM,CC(C)(O)c1cc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2s1,7.657577319177793,395.14159591199996,7,2,3.2986000000000013,True
CHEMBL2381376,22.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CCN)c3)ccc1-2,7.657577319177793,421.1684793560001,9,1,3.406600000000001,True
CHEMBL3670166,22.0,nM,Cc1ncnc(N2CCC(O)(c3ccccc3)CC2)c1C#Cc1ccc(N)nc1,7.657577319177793,385.19026035600007,6,2,2.6500199999999996,True
CHEMBL3648986,22.0,nM,Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2CC1CCCO1,7.657577319177793,326.1491238159999,7,2,1.2512199999999996,True
CHEMBL3670247,22.0,nM,Cc1ncnc(N2CCN(C(=O)C3CCC3)CC2)c1C#Cc1ccc(N)nc1,7.657577319177793,376.20115938800006,6,1,1.6107199999999995,True
CHEMBL3955171,22.0,nM,CCOc1cnc(CN2CCC(c3ccc4cc(C(=O)N5CCN(Cc6ccc(C#N)cc6)CC5)n(C)c4c3)CC2)cn1,7.657577319177793,577.316523488,8,0,4.576280000000004,True
CHEMBL3608926,22.0,nM,Cc1nc(NC(=O)N2CC[C@H](C)[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,7.657577319177793,407.14496704000004,6,2,3.600120000000002,True
CHEMBL3652268,22.3,nM,Cc1nc(N)nc2c1cc(-c1cnn(C)c1)c(=O)n2[C@H]1CC[C@H](OCCO)CC1,7.651695136951839,398.2066386919999,9,2,1.5752199999999992,True
CHEMBL4636844,22.8,nM,CNC(=O)C(C)Cn1cnc2ccc(-c3cnc(OC(F)(F)F)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,7.642065152999546,613.0809803,8,2,4.332500000000002,True
CHEMBL4164334,22.8,nM,Cc1ccc(S(=O)(=O)Nc2cc(-c3sc(NC(=O)[C@@H](N)C(C)C)nc3C)cnc2Cl)cc1,7.642065152999546,493.10090930800004,7,3,4.197940000000003,True
CHEMBL3645927,22.96,nM,CCc1ncnc(-c2ccc(C(=O)N3CCn4ccnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,7.639028116274064,483.15743600400003,7,1,3.5889000000000015,True
CHEMBL2017975,23.0,nM,Nc1ncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c(N)n1,7.638272163982407,358.18657194400004,10,2,-0.22879999999999845,True
CHEMBL5189826,23.0,nM,CC(=O)N1CCN(c2nc(-c3ccc4oc(N)nc4c3)nc(N3CCOCC3)n2)CC1,7.638272163982407,424.19713662800007,10,1,0.7671000000000001,True
CHEMBL3959396,23.0,nM,CC1(C)CCCC2(C)c3c(oc4c(B(O)O)c(O)c(O)cc34)CCC12,7.638272163982407,344.1795043,5,4,2.554000000000002,True
CHEMBL4760118,23.0,nM,CC(C)n1cnc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc21,7.638272163982407,340.17600726000006,9,1,1.2829999999999995,True
CHEMBL583228,23.0,nM,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(-c6ccncc6)cc5)CC4)c3n2)c1,7.638272163982407,561.28522336,9,1,4.721300000000005,True
CHEMBL1258634,23.0,nM,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccnc(Cl)c1,7.638272163982407,522.1894644040001,9,2,3.435200000000001,True
CHEMBL3670234,23.0,nM,CCCCCC(=O)NCC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,7.638272163982407,420.26375964400006,6,2,3.0749200000000014,True
CHEMBL2057735,23.0,nM,COc1ccc(-c2cc3c(C)nc(N)nc3n(N3CCCC3)c2=O)cn1,7.638272163982407,352.16477388,8,1,1.48452,True
CHEMBL1760155,23.0,nM,CC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,7.638272163982407,374.16035719600006,8,3,2.80312,True
CHEMBL1914716,23.0,nM,O=S(=O)(Nc1cc(-c2ccc3ncncc3c2)cnc1Cl)c1ccc(F)cc1,7.638272163982407,414.035352524,5,1,4.285100000000003,True
CHEMBL3920043,23.0,nM,Cn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1,7.638272163982407,455.2393357880001,11,2,1.2902,True
CHEMBL3218571,23.0,nM,O=C1NC(=S)S/C1=C/c1ccc2c(c1)N(Cc1ccc(F)c(Cl)c1)C(=O)CO2,7.638272163982407,433.99619014399997,5,1,3.893500000000002,True
CHEMBL2322500,23.0,nM,Nc1nc(-c2cc3c(s2)-c2ccccc2OCC3)c(-c2ccccc2Cl)s1,7.638272163982407,410.03143278,5,1,6.376100000000003,True
CHEMBL3693675,23.0,nM,CN(C)c1cc(C(=O)O)nc2c(-c3ccccc3O)nc(N3CCOCC3)nc12,7.638272163982407,395.15935415200005,8,2,1.9981999999999998,True
CHEMBL551442,23.0,nM,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCNCC4)c3n2)cc1,7.638272163982407,436.2335221360001,8,3,2.005699999999999,True
CHEMBL4757766,23.0,nM,COc1ncc(-c2ccc3nccc(/C(C)=C\C(=O)N4CCOCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,7.638272163982407,580.159197372,7,1,4.646500000000004,True
CHEMBL3112731,23.14,nM,COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(C)(=O)=O,7.6356366453842694,443.16272528,8,2,2.8443200000000006,True
CHEMBL4870336,23.2,nM,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1ccnc3ccc-2cc13,7.634512015109101,526.1423241840001,8,2,3.7131000000000025,True
CHEMBL3327009,23.3,nM,COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1cccs1,7.632644078973981,428.07253037199996,9,2,2.848320000000001,True
CHEMBL592063,23.3,nM,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)OC)cc4)cc3)nc21,7.632644078973981,502.207701312,10,2,3.1754000000000016,True
CHEMBL590578,23.5,nM,CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cc4)cc3)nc21,7.628932137728263,501.2600712320001,9,2,4.015800000000002,True
CHEMBL4784118,23.6,nM,CNC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3cc(CN4CCN(S(C)(=O)=O)CC4)cn3n2)cn1,7.627087997029893,597.2093560999999,10,2,1.4751999999999998,True
CHEMBL4279898,23.9,nM,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccccc1C,7.621602099051862,422.1048760559999,7,1,2.874320000000001,True
CHEMBL4102511,24.0,nM,CN(C)C(=O)c1cc([C@H]2CCCN2c2ccc(F)cc2)c2oc(N3CCOCC3)cc(=O)c2c1,7.619788758288394,465.2063845959999,6,0,3.812000000000003,True
CHEMBL1796271,24.0,nM,CN(C(=O)c1cc2c(s1)-c1ccccc1OCC2)c1ccccc1Cl,7.619788758288394,369.059027432,3,0,5.280000000000004,True
CHEMBL3647508,24.0,nM,CC1(c2cc(-c3sc(NC(=O)N4CCC[C@@]4(C)C(N)=O)nc3Cl)ccn2)CC1,7.619788758288394,419.11827362400004,5,2,3.7817000000000025,True
CHEMBL3904305,24.0,nM,Nc1ncc(-c2nc(N3CCOCC3)nc3c(CN4CCN(C(=O)CO)CC4)csc23)cn1,7.619788758288394,470.1848576919999,11,2,0.2036,True
CHEMBL3640954,24.0,nM,CCc1ncnc(-c2cnc3ccccc3c2)c1C#Cc1ccc(N)nc1,7.619788758288394,351.1483955440001,5,1,3.6312000000000015,True
CHEMBL429577,24.0,nM,CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12)CCN(CC)CC,7.619788758288394,574.325416432,10,2,2.916100000000001,True
CHEMBL490428,24.0,nM,Cc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,7.619788758288394,422.152494944,8,2,3.5801200000000017,True
CHEMBL3608928,24.0,nM,Cc1nc(NC(=O)N2CC[C@H](O)[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,7.619788758288394,409.1242315960001,7,3,2.3249200000000005,True
CHEMBL3926852,24.0,nM,Cn1nc(C2CCN(C(=O)CC(=O)O)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1,7.619788758288394,469.2186003440001,11,2,1.3825,True
CHEMBL1668279,24.0,nM,Cc1cc(C(=O)Nc2cn[nH]c2)c2nc(C)nc(N)c2c1,7.619788758288394,282.12290906799996,5,3,1.8042399999999996,True
CHEMBL2381266,24.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCNC3)ccc1-2,7.619788758288394,381.16233135600004,7,1,3.6613000000000024,True
CHEMBL3693647,24.0,nM,COc1ccccc1-c1cc(C(=O)O)nc2c(-c3cccc(O)c3)nc(N3CCOCC3)nc12,7.619788758288394,458.159019804,8,2,3.607800000000002,True
CHEMBL1092110,24.0,nM,CN(C)CCNC(=O)Nc1ccc2c(c1)C(=O)/C(=C/c1cn(C)c3nccc(N4CC5CCC(C4)O5)c13)O2,7.619788758288394,516.248503504,8,2,3.2402000000000015,True
CHEMBL3640926,24.0,nM,Cc1ncnc(-c2ccc(C(C)(C)C#N)cc2)c1C#Cc1ccc(N)nc1,7.619788758288394,353.1640456080001,5,1,3.630200000000001,True
CHEMBL534951,24.0,nM,Cl.O=C(O)COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,7.619788758288394,442.10439738800005,8,1,3.1598000000000015,True
CHEMBL1914947,24.0,nM,O=S(=O)(Nc1cc(-c2ccc3ncc(-c4ccncc4)nc3c2)cnc1Cl)c1ccc(F)cc1,7.619788758288394,491.06190162000007,6,1,5.347100000000003,True
CHEMBL3670171,24.0,nM,Cc1ncnc(N2CCC(O)(C(F)(F)F)CC2)c1C#Cc1ccc(N)nc1,7.619788758288394,377.14634485600004,6,2,2.0556199999999993,True
CHEMBL1091158,24.0,nM,CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)nc21,7.619788758288394,503.24450142000006,7,2,4.279600000000002,True
CHEMBL2381373,24.0,nM,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CCO)c3)ccc1-2,7.619788758288394,422.152494944,9,1,3.4402000000000017,True
CHEMBL3890694,25.0,nM,C[C@H](O)CC(=O)N1CCC(c2nc(-c3cnc(N)c(-c4nnc(C(C)(C)C)o4)n3)n(C)n2)CC1,7.6020599913279625,469.2549858520001,11,2,1.6786999999999996,True
CHEMBL3408252,25.0,nM,C[C@@H](Nc1cc(F)cc(Cl)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,7.6020599913279625,473.15176218,6,1,4.297000000000004,True
CHEMBL3408273,25.0,nM,CN(C)C(=O)c1cc(CN(C)c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,7.6020599913279625,457.18131271999994,6,0,3.246000000000002,True
CHEMBL591761,25.0,nM,CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)cc3)nc21,7.6020599913279625,543.2706359160001,10,2,3.786400000000002,True
CHEMBL1093754,25.0,nM,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(C(=O)N4CCN(CCO)CC4)CC3)ccnc21,7.6020599913279625,531.248169156,9,2,2.248,True
CHEMBL2018680,25.0,nM,O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1N1CCC(O)CC1,7.6020599913279625,447.025224536,6,1,3.1862000000000013,True
CHEMBL1914475,25.0,nM,CC(=O)Nc1cn2cc(/C=C3\SC(=O)NC3=O)ccc2n1,7.6020599913279625,302.04736118000005,6,2,1.6165999999999998,True
CHEMBL2418952,25.0,nM,Nc1ncc(-c2ccc3nc(NC(=O)CCCN4CCOCC4)sc3c2)cc1C(F)(F)F,7.6020599913279625,465.14463060399993,7,2,4.010200000000003,True
CHEMBL1940139,25.0,nM,Cc1nccn1-c1nc(-c2cnc(N)nc2)nc(N2CCOCC2)n1,7.6020599913279625,339.155606164,10,1,0.24151999999999973,True
CHEMBL5173125,25.0,nM,CCCn1cc(-c2cnc(N)nc2)nc(N2CCOCC2)c1=O,7.6020599913279625,316.1647738799999,8,1,0.5290999999999997,True
CHEMBL3932221,25.0,nM,CC(C)(N)C(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,7.6020599913279625,467.2757212960001,10,2,0.44320000000000337,True
CHEMBL603848,25.0,nM,OCc1cccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)c1,7.6020599913279625,484.25867426400004,8,1,3.6593000000000027,True
CHEMBL3670249,25.0,nM,Cc1ccc(C(=O)N2CCN(c3ncnc(C)c3C#Cc3ccc(N)nc3)CC2)o1,7.6020599913279625,402.18042394400004,7,1,2.0258399999999996,True
CHEMBL4228563,25.4,nM,COc1ccc(-c2ccc3ncnc(N[C@H]4CCN(C(=O)C5CC5)C4)c3c2)cn1,7.5951662833800615,389.18517497600004,6,1,3.1232000000000015,True
CHEMBL4643419,25.5,nM,COc1ncc(-c2ccc3ncn(CC(C(N)=O)C(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,7.5934598195660445,573.1248957999999,8,2,3.8179000000000025,True
CHEMBL4227381,25.6,nM,COc1ncc(-c2ccc3ncnc(N[C@H]4CCN(C(=O)C5CCOCC5)C4)c3c2)cc1C#N,7.59176003468815,458.20663869199996,8,1,3.0114800000000015,True
CHEMBL4649361,25.8,nM,CCN(CC)C(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,7.58838029403677,601.156195928,8,1,4.564900000000003,True
CHEMBL3645832,25.82,nM,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)COC4)c(Cl)c2)c1C#Cc1ccc(N)nc1,7.588043762069598,505.16808094000004,6,1,4.1281000000000025,True
CHEMBL3670153,26.0,nM,CCc1ncnc(N2CCC(CC(C)(C)O)CC2)c1C#Cc1ccc(N)nc1,7.585026652029182,379.23721054800006,6,2,2.7934,True
CHEMBL3980779,26.0,nM,Nc1ncc(-c2nc(N3CCOCC3)nc3ccoc23)cn1,7.585026652029182,298.11782368800004,8,1,1.0985999999999994,True
CHEMBL3752175,26.0,nM,COCCOc1cc(-c2ccc3nc(NC(C)=O)cn3c2)cnc1N,7.585026652029182,341.1487894680001,7,2,1.9621,True
CHEMBL541906,26.0,nM,Cl.Oc1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,7.585026652029182,384.09891808400005,7,1,3.402000000000001,True
CHEMBL2314287,26.0,nM,Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)cn1,7.585026652029182,376.17600726000006,9,1,1.441599999999999,True
CHEMBL3702879,26.0,nM,CC1(c2cc(-c3cnc(NC(=O)N4CCC[C@@]4(C)C(N)=O)s3)ccn2)CC1,7.585026652029182,385.157245976,5,2,3.128300000000001,True
CHEMBL3640925,26.0,nM,CCc1ncnc(-c2ccc(C(C)(C)C#N)cc2)c1C#Cc1ccc(N)nc1,7.585026652029182,367.1796956720001,5,1,3.8841800000000015,True
CHEMBL595746,26.0,nM,OCc1cccc(-c2nc(N3CCOCC3)c3ccn(C4CCNCC4)c3n2)c1,7.585026652029182,393.21647510400004,7,2,2.3517,True
CHEMBL2058167,26.0,nM,COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,7.585026652029182,412.19713662800007,10,2,0.3714000000000006,True
CHEMBL3609545,26.0,nM,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2(C(F)(F)F)CC2)n1,7.585026652029182,445.085401476,6,2,3.650520000000001,True
CHEMBL3693672,26.0,nM,CS(=O)(=O)c1cc(C(=O)O)nc2c(-c3cccc(F)c3O)nc(N3CCOCC3)nc12,7.585026652029182,448.08528348400006,9,2,1.4748,True
CHEMBL5185179,26.3,nM,COc1ccc(-n2c(C)nc3cnc4ccc(-c5cnc6[nH]ccc6c5)cc4c32)cc1,7.580044251510242,405.15896022800007,5,1,5.434020000000004,True
CHEMBL4228571,26.7,nM,COc1ncc(-c2ccc3ncnc(N[C@H]4CCN(C(=O)C5CCOCC5)C4)c3c2)cc1[N+](=O)[O-],7.573488738635425,478.1964679319999,9,1,3.048000000000002,True
CHEMBL4251210,26.7,nM,COc1ncc(-c2ccc3c(c2)N(CCCN2CCOCC2)C(=O)CO3)cc1NS(=O)(=O)c1ccc(F)cc1F,7.573488738635425,574.1697620559999,8,1,3.283900000000001,True
CHEMBL2021398,27.0,nM,N#Cc1cccc(-c2c[nH]c3ncc(-c4cncc(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)c1,7.568636235841012,487.09145215999996,5,2,5.242580000000002,True
CHEMBL3649008,27.0,nM,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCN(C(=O)OC(C)(C)C)C3)c2=O)cn1,7.568636235841012,452.21720337599993,9,1,2.9346200000000016,True
CHEMBL3970592,27.0,nM,CNS(=O)(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,7.568636235841012,475.2114067880001,10,2,-0.3564999999999958,True
CHEMBL3693681,27.0,nM,O=C(O)c1cc(NCCO)c2nc(N3CCOCC3)nc(-c3cccc(CO)c3)c2n1,7.568636235841012,425.169918836,9,4,1.1230999999999995,True
