molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3952265,40.0,nM,Cc1nnc2c(NC3CCN(C=O)CC3)cc(N(C)Cc3ccccc3)nn12,7.3979400086720375,379.21205842000006,7,1,2.101819999999999,True
CHEMBL3654325,40.0,nM,Cc1nn(C[C@H](O)C(F)(F)F)c2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.3979400086720375,504.1288362200001,7,1,4.1774600000000035,True
CHEMBL3908744,40.0,nM,Cc1nnc2c(NC3CCN(S(=O)(=O)C4CCNCC4)CC3)cc(N(C)Cc3ccccc3)nn12,7.3979400086720375,498.25254332800006,9,2,2.0272200000000002,True
CHEMBL4745135,40.5,nM,COc1ccc(-c2cn(C)c(=O)c3[nH]c(C(=O)NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)cc1,7.392544976785332,521.206304344,6,4,4.306700000000003,True
CHEMBL4203725,40.9,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)nn(C)c3C)c12,7.388276691992658,402.18042394400004,7,1,4.408880000000003,True
CHEMBL3654290,41.0,nM,COCc1nn(C2CC2)c2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,7.3872161432802645,438.14586827600004,6,0,3.774720000000003,True
CHEMBL5190064,41.1,nM,CSc1ccc(-c2c(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)[nH]c(C)c2C(C)=O)cc1,7.386158178123931,459.20928154800004,5,2,5.209720000000004,True
CHEMBL3938845,42.0,nM,Cc1cc(-c2nc3cnc(OCC4CC4)cc3n2C(C)c2cccnc2)cn(C)c1=O,7.376750709602099,415.20082504000004,7,0,3.898520000000002,True
CHEMBL3650975,42.0,nM,COCc1nn(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.376750709602099,462.1571016560001,7,0,4.427140000000004,True
CHEMBL3949043,42.0,nM,Cc1cc(-c2nc3cnc(N4CCOC[C@@H]4C)cc3n2Cc2ccccc2)cn(C)c1=O,7.376750709602099,429.21647510400004,7,0,3.378820000000002,True
CHEMBL4793324,42.1,nM,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc(C(=O)NCc3ccc(C(=O)NO)cc3)[nH]c2c1=O,7.375717904164332,508.17466986799997,6,4,4.374900000000003,True
CHEMBL5193162,43.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1nc3c(C(N)=O)cccc3[nH]1)C(=O)N2,7.366531544420413,492.19098862800007,5,3,5.070740000000004,True
CHEMBL3900942,43.0,nM,Cc1nnc2c(NC(C)C)cc(-c3cn(C)nc3Oc3ccccn3)nn12,7.366531544420413,364.17600726000006,9,1,2.840820000000001,True
CHEMBL3919669,43.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3CCOC(C)C)cn12,7.366531544420413,479.27572129600003,11,1,2.9263200000000014,True
CHEMBL3650960,43.0,nM,CCn1nc2c(c1C)C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.366531544420413,420.14653697200004,6,0,4.274160000000004,True
CHEMBL4095570,43.0,nM,C[C@@H]1C(=O)N(C)c2ccc(Nc3cccc(S(=O)(=O)N(C)C)c3)nc2N1C1CCN(C)CC1,7.366531544420413,472.2256598840001,7,1,2.341,True
CHEMBL4165200,43.0,nM,Cc1nnn2c1-c1ccc(C(O)C(F)(F)F)cc1N(c1ccc(Cl)cc1)CC2,7.366531544420413,408.096473472,5,1,4.654320000000002,True
CHEMBL4456011,43.7,nM,CCCn1cc(-c2cc3c4c(ccc(NS(=O)(=O)c5ccccc5OC)c4c2)N(C)C3=O)cn1,7.359518563029578,476.151826248,6,1,4.512700000000003,True
CHEMBL3650917,44.0,nM,CCc1c2c(nn1C1CC1)C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,7.356547323513812,422.150953656,5,0,4.190720000000003,True
CHEMBL3943676,44.0,nM,COc1ccc2nc(-c3cc(C)c(=O)n(C)c3)n(Cc3ccccc3)c2c1,7.356547323513812,359.163376912,5,0,3.7673200000000024,True
CHEMBL3982196,44.0,nM,Cc1nnc2c(NC3CCN(S(=O)(=O)CCN)CC3)cc(N(C)Cc3ccccc3)nn12,7.356547323513812,458.22124320000006,9,2,1.2339200000000006,True
CHEMBL4444342,44.0,nM,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2)n2cncc2c1=O,7.356547323513812,428.09545424400005,7,1,3.0029000000000012,True
CHEMBL4440466,44.0,nM,Cc1nnc2n1-c1sc(C#CC(C)C)c(Cc3ccccc3)c1COC2,7.356547323513812,363.140533292,5,0,4.2657200000000035,True
CHEMBL3931719,44.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)(N1CCCC(O)C1)C(=O)N2,7.356547323513812,403.18959166,5,2,3.6108400000000023,True
CHEMBL4790376,44.0,nM,Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1N(c1ccc(Cl)cc1)CC2,7.356547323513812,390.135972288,6,0,4.323820000000004,True
CHEMBL4757963,44.1,nM,Cn1cc(-c2ccc(F)cc2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,7.355561410532161,509.186317848,5,4,4.437200000000001,True
CHEMBL5192717,44.5,nM,COc1ccc(-c2c(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)[nH]c(C)c2C(C)=O)cc1,7.351639989019068,443.23212516800004,5,2,4.496420000000003,True
CHEMBL4161952,45.0,nM,Cc1nnn2c1-c1ccc(Cn3cccn3)cc1N(c1ccc(Cl)cc1)CC2,7.346787486224656,390.135972288,6,0,4.303420000000004,True
CHEMBL4168169,45.0,nM,Cc1ccc([C@H](C)Nc2ccc3c(c2)N(C2CC2)[C@H](C)C(=O)N3C)c(C)c1,7.346787486224656,363.231062548,3,1,4.810240000000004,True
CHEMBL3654317,45.0,nM,COc1ncccc1-n1nc2c(c1C)C(c1ccc(Cl)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.346787486224656,517.142928812,8,0,4.786160000000004,True
CHEMBL3910167,45.0,nM,Cc1nc(-c2nc3cnc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cn(C)c1=O,7.346787486224656,429.227708484,8,0,2.3005200000000006,True
CHEMBL4464152,45.0,nM,Cc1nnc2n1-c1sc(C#CCCO)c(Cc3ccccc3)c1COC2,7.346787486224656,365.11979784799996,6,1,2.9921200000000017,True
CHEMBL3902662,45.0,nM,Cc1cc(-c2nc3cccnc3n2Cc2ccccc2)cn(C)c1=O,7.346787486224656,330.148061196,5,0,3.1537200000000007,True
CHEMBL4589387,46.0,nM,CCS(=O)(=O)Nc1ccc(Oc2cc(C)ccc2F)c(-c2cn(C)c(=O)c3cncn23)c1,7.337242168318426,456.12675437200005,7,1,3.7014200000000024,True
CHEMBL4471732,46.0,nM,CCS(=O)(=O)Nc1ccc(Oc2cc(F)c(F)c(F)c2)c(-c2cn(C)c(=O)c3cncn23)c1,7.337242168318426,478.09226068400005,7,1,3.6712000000000016,True
CHEMBL4789090,46.0,nM,Cc1ccc(-c2ccc3c(c2)N(c2ccc(Cl)cc2)C[C@@H](C)c2nnc(C)n2-3)cn1,7.337242168318426,415.1563733840001,5,0,5.854740000000005,True
CHEMBL3654305,46.0,nM,CCn1nc2c(c1C)C(c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.337242168318426,422.16666570000007,6,0,3.8989600000000033,True
CHEMBL4514822,46.0,nM,Cc1ccc2c(Cn3cnc(F)c3)ccc(OC(=O)OC(C)(C)C)c2n1,7.337242168318426,357.14886972,6,0,4.241020000000003,True
CHEMBL3654288,46.0,nM,Cc1cc(N2C(=O)c3c(c(CF)nn3C3CC3)C2c2ccc(Cl)cc2)cn2c(C)nnc12,7.337242168318426,450.13711516000006,6,0,4.750240000000004,True
CHEMBL4637198,46.4,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)NC(=O)N2C,7.333482019445119,333.14772684800005,3,1,4.207240000000004,True
CHEMBL4202403,46.4,nM,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1,7.333482019445119,349.179026976,3,1,3.5810200000000023,True
CHEMBL3898931,47.0,nM,Cc1cc(-c2nc3ccc(C4CN(C)CCO4)cc3n2[C@@H](C)c2ccccc2)nn(C)c1=O,7.327902142064282,443.23212516800004,7,0,3.7178200000000023,True
CHEMBL4466613,47.0,nM,COc1cc(C(=O)N2CCC(O)CC2)ccc1Nc1ccc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,7.327902142064282,493.2689046000001,7,2,3.5446000000000026,True
CHEMBL3650936,47.0,nM,CCc1nn(-c2ccnn2C)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,7.327902142064282,462.157101656,7,0,3.578520000000002,True
CHEMBL3650874,47.0,nM,Cc1cc(N2C(=O)c3nn(C4CC4)c(C)c3[C@H]2c2ccc(Cl)cc2)cn(C)c1=O,7.327902142064282,408.135303592,5,0,3.936740000000003,True
CHEMBL4745597,47.8,nM,Cn1cc(-c2ccccc2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,7.320572103387882,491.19573966,5,4,4.298100000000001,True
CHEMBL4640133,48.0,nM,CCS(=O)(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1ccn2Cc1ccc(F)cc1,7.318758762624412,478.1474898160001,5,2,4.437300000000003,True
CHEMBL4208643,48.0,nM,COC(=O)N1Cc2cn(C)c3c(=O)[nH]cc(c23)-c2cc(CS(C)(=O)=O)ccc21,7.318758762624412,401.104541708,6,1,2.1646,True
CHEMBL4441348,48.3,nM,Cc1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)n2cc[nH]c(=O)c12,7.316052869248487,445.090783464,5,2,4.045020000000003,True
CHEMBL4483587,49.0,nM,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ccc2c(n1)N(C1CCOCC1)[C@H](C)C(=O)N2C,7.309803919971486,522.295453696,8,2,3.0081000000000016,True
CHEMBL3938125,49.0,nM,COCCn1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2nc(N3CCOCC3)ccc21,7.309803919971486,451.2444211680001,11,1,2.1477199999999996,True
CHEMBL3905296,49.0,nM,Cc1nc(-c2nc3cnc(N4CCOCC4)cc3n2Cc2ccccc2)cn(C)c1=O,7.309803919971486,416.196074008,8,0,2.38532,True
CHEMBL3654285,49.0,nM,CCOC(=O)N1CC(n2nc(C)c3c2C(=O)N(c2cc(C)c4nnc(C)n4c2)C3c2ccc(Cl)cc2)C1,7.309803919971486,519.1785653720001,8,0,4.267460000000003,True
CHEMBL4460549,49.0,nM,CCS(=O)(=O)Nc1ccc(Oc2ccc(C(C)C)cc2)c(-c2cn(C)c(=O)c3cncn23)c1,7.309803919971486,466.167476312,7,1,4.3773000000000035,True
CHEMBL3936655,49.0,nM,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(C3CCOCC3)cc21,7.309803919971486,463.26957329600003,9,1,4.371120000000004,True
CHEMBL3978169,49.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(NCCO)(c1ccsc1)C(=O)N2,7.309803919971486,369.11471246800005,6,3,2.7975400000000006,True
CHEMBL3959228,49.0,nM,CCn1cc(-c2nc3ccc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cc(C)c1=O,7.309803919971486,441.252860612,6,0,3.993420000000003,True
CHEMBL4228174,49.0,nM,CCS(=O)(=O)c1ccc(OCCN)c(-c2cn(C)c(=O)c3ccc(-c4cnn(C)c4)cc23)c1,7.309803919971486,466.167476312,8,1,2.7371000000000008,True
CHEMBL4579153,49.5,nM,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2C,7.305394801066432,368.08307799199997,4,1,3.239200000000001,True
CHEMBL3910821,50.0,nM,Cc1cc(-c2nc3cnc(N4CCOC[C@@H]4C)cc3n2C(C)CC2CC2)cn(C)c1=O,7.301029995663981,421.24777523200004,7,0,3.691620000000002,True
CHEMBL3972267,50.0,nM,Cc1cc(-c2nc3cnc(N4CCOCC4)nc3n2Cc2ccccc2)cn(C)c1=O,7.301029995663981,416.196074008,8,0,2.38532,True
CHEMBL4227902,50.0,nM,Cn1cc(-c2ccc3c(=O)n(C)cc(-c4cccc(NS(C)(=O)=O)c4)c3c2)cn1,7.301029995663981,408.12561149999993,6,1,2.977500000000001,True
CHEMBL3650935,50.0,nM,CCc1nn(CCOC)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.301029995663981,464.1727517200001,7,0,4.154640000000003,True
CHEMBL4556533,50.0,nM,Cc1nnc2n1-c1sc(C#Cc3cncn3C)c(Cc3ccccc3)c1COC2,7.301029995663981,401.131031228,7,0,3.3915200000000016,True
CHEMBL5178512,50.1,nM,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c1-c1ccccc1,7.300162274132754,413.22156048400007,4,2,4.487820000000004,True
CHEMBL4758664,50.9,nM,Cn1cc(-c2cccc(F)c2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,7.293282217663242,509.186317848,5,4,4.437200000000001,True
CHEMBL3965767,51.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(O)(c1ccccc1)C(=O)N2,7.292429823902063,320.116092372,4,2,3.146440000000002,True
CHEMBL3892298,51.0,nM,Cc1nnc2c(Cl)cc(-c3cn(C)nc3Cc3ccccc3)nn12,7.292429823902063,338.10467216000006,6,0,3.07742,True
CHEMBL3916616,51.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(CCCN1CCNCC1)(c1ccccc1)C(=O)N2,7.292429823902063,430.2368762,5,2,3.8820400000000017,True
CHEMBL3967609,51.0,nM,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOC[C@@H]3C)cc21,7.292429823902063,479.2757212960001,11,1,3.097220000000001,True
CHEMBL3905339,51.0,nM,CNc1nc(-c2nc3cnc(N4CCOCC4)cc3n2[C@@H](C)COC)cn2c(C)nnc12,7.292429823902063,437.2287711040001,11,1,1.9301199999999996,True
CHEMBL4164563,51.7,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3c(C)c(C4CC4)nn3C)c12,7.286509456906058,457.2226231040001,8,2,5.362880000000004,True
CHEMBL4210981,51.7,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)n[nH]c3C)c12,7.286509456906058,388.16477388000004,6,2,4.398480000000003,True
CHEMBL4162818,52.0,nM,Cc1nnn2c1-c1ccccc1N(c1ccc(Cl)cc1)CC2CCO,7.2839966563652006,354.124738908,5,1,3.982120000000004,True
CHEMBL4169634,52.0,nM,Cc1ccc([C@H](C)Nc2ccc3c(c2)N(C2CC2)[C@H](C)C(=O)N3C)cc1,7.2839966563652006,349.215412484,3,1,4.501820000000003,True
CHEMBL3960704,52.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(CCCO)(c1ccccc1)C(=O)N2,7.2839966563652006,362.163042564,4,2,3.969140000000003,True
CHEMBL3654297,52.0,nM,Cc1nn(C(C)C)c2c1C(c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.2839966563652006,436.18231576400007,6,0,4.459960000000004,True
CHEMBL4749464,52.8,nM,Cc1cccc(-c2cn(C)c(=O)c3[nH]c(C(=O)NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,7.277366077466188,505.211389724,5,4,4.6065200000000015,True
CHEMBL4749073,53.0,nM,CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccc(Br)c1,7.275724130399211,631.2018834280001,10,2,4.867300000000005,True
CHEMBL3650920,53.0,nM,COc1ncccc1-n1nc(C)c2c1C(=O)N(c1cc(C)c(=O)n(C)c1)C2c1ccc(Cl)cc1,7.275724130399211,475.141117244,7,0,3.994640000000003,True
CHEMBL3986374,53.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(CCCN1CCN(C)CC1)(c1ccccc1)C(=O)N2,7.275724130399211,444.252526264,5,1,4.224240000000003,True
CHEMBL4462036,53.8,nM,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OC(=O)C(C)(C)Br)c(C)c3)nc2c1,7.269217724333611,474.0790339360001,6,1,4.303040000000003,True
CHEMBL4646027,54.0,nM,CCS(=O)(=O)Nc1cc(-c2cn(C)c3c(=O)[nH]ccc23)cc2c1cnn2Cc1ccc(F)cc1,7.267606240177031,479.1427387840001,6,2,3.8323000000000027,True
CHEMBL3955574,54.0,nM,CCOC(=O)CN1CCN(C2(c3ccccc3)C(=O)Nc3ccc(-c4c(C)noc4C)cc32)CC1,7.267606240177031,474.22670544,7,1,3.3348400000000007,True
CHEMBL3946553,54.0,nM,Cc1cc(-c2nc3cnc(N4CCOCC4)cc3n2Cc2ccccn2)cn(C)c1=O,7.267606240177031,416.19607400800004,8,0,2.38532,True
CHEMBL4113353,54.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3C[C@H]3CCCO3)cn12,7.267606240177031,477.26007123200003,11,1,2.680320000000001,True
CHEMBL4443068,54.0,nM,CC(C)(CCl)C(=O)Oc1ccc(Cn2ccnc2)c2cccnc12,7.267606240177031,343.108754496,5,0,3.650000000000002,True
CHEMBL3889858,54.2,nM,COC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(Cl)c2C)-n2c(C)nnc21,7.266000713461613,434.03710211200007,7,0,4.707640000000003,True
CHEMBL5188851,54.31,nM,Cn1cc(-c2ccccc2OC2CC2)c2cc(C(=O)NCc3ccc(C(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)[nH]c2c1=O,7.265120197207373,783.301661272,10,5,4.028100000000001,True
CHEMBL4162046,54.5,nM,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(Nc3nn(C)c4ccc(F)cc34)c12,7.2636034977233574,471.18190116400007,8,2,5.469360000000003,True
CHEMBL4213524,54.6,nM,Cc1ccc2c(c1)CCN2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,7.262807357295262,376.189926008,4,0,2.9266200000000007,True
CHEMBL4473458,54.8,nM,COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cc(-c4ccc(C)o4)cc13)C(=O)N2C,7.261219441515631,448.10929273999994,5,1,4.807620000000004,True
CHEMBL3902369,54.9,nM,CCOC(=O)C[C@@H]1N=C(c2ccc(Nc3cccnc3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,7.260427655549908,486.18379507200007,9,1,5.2379600000000055,True
CHEMBL3654316,55.0,nM,COc1ncccc1-n1nc2c(c1C)C(c1ccc(F)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.259637310505756,501.1724793520001,8,0,4.271860000000004,True
CHEMBL3924981,55.0,nM,Cc1nnc2c(NC(C)C)nc(-c3nc4cnc(N5CCOCC5)cc4n3C[C@@H]3CCCO3)cn12,7.259637310505756,477.26007123200003,11,1,2.680320000000001,True
CHEMBL3650965,55.0,nM,Cc1nn(-c2ccnn2C)c2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(C)c(=O)n(C)c1)C2=O,7.259637310505756,448.141451592,7,0,3.3245400000000016,True
CHEMBL3947783,55.0,nM,CNc1nc(-c2nc3cnc(N4CCOCC4)cc3n2C[C@@H]2CCCO2)cn2c(C)nnc12,7.259637310505756,449.2287711040001,11,1,1.9017199999999996,True
CHEMBL3965053,55.0,nM,CCn1cc(-c2nc3cnc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cc(C)c1=O,7.259637310505756,442.24810957999995,7,0,3.3884200000000027,True
CHEMBL4859501,55.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(c1ccccc1)N(Cc1nnc(-c3ccccc3)o1)C(=O)N2C,7.259637310505756,491.1957396600001,6,0,6.169840000000007,True
CHEMBL5172663,55.5,nM,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c1-c1ccc(C)cc1,7.255707016877324,427.23721054800006,4,2,4.7962400000000045,True
CHEMBL4782635,56.0,nM,CCS(=O)(=O)c1ccc(Oc2cc(-c3c(C)noc3C)ccc2OC)c(-c2cn(C)c(=O)c3cncn23)c1,7.251811972993799,534.157305552,10,0,4.566340000000003,True
CHEMBL4783083,56.0,nM,CC(C)=C1C(=O)Nc2ccc(NS(=O)(=O)c3cc(F)ccc3F)cc21,7.251811972993799,364.069319748,3,2,3.5111000000000017,True
CHEMBL4761149,57.0,nM,Cn1cc(-c2ccc3nc(-c4cnn(CC(C)(C)O)c4)nc(N4CCOC[C@@H]4c4ccccc4)c3c2)ccc1=O,7.2441251443275085,536.253588884,9,1,4.207800000000003,True
CHEMBL4537054,57.0,nM,Cn1cc(-c2cc(NS(C)(=O)=O)ccc2Oc2cccc(Br)c2)n2cncc2c1=O,7.2441251443275085,488.015388124,7,1,3.6263000000000023,True
CHEMBL3910920,57.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(N[C@H](C)CO)(c1ccccc1)C(=O)N2,7.2441251443275085,377.173941596,5,3,3.1245400000000005,True
CHEMBL3973624,58.0,nM,COC[C@H](C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2ccc(N3CCOC[C@@H]3C)cc21,7.236572006437063,478.28047232800003,10,1,3.7022200000000023,True
CHEMBL3917766,58.0,nM,Cc1cc(-c2nc3ccc(N)cc3n2Cc2ccccc2)cn(C)c1=O,7.236572006437063,344.16371126,5,1,3.3409200000000014,True
CHEMBL3897104,58.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(Cl)(c1ccccc1)C(=O)N2,7.236572006437063,338.0822054,3,1,4.392940000000004,True
CHEMBL3654296,58.0,nM,COc1ncccc1-n1nc(C)c2c1C(=O)N(c1cc(C)c3nnc(C)n3c1)C2c1ccc(F)cc1F,7.236572006437063,501.1724793520001,8,0,4.271860000000004,True
CHEMBL3903195,58.0,nM,Cn1cc(-c2cc(CS(C)(=O)=O)ccc2NCC2CC2)c2cc[nH]c2c1=O,7.236572006437063,385.14601259600005,5,2,2.900100000000001,True
CHEMBL4783301,58.1,nM,CC(C)N1c2cc(Nc3ncc(Cl)c(-c4cncc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,7.235823867609669,472.17783710000003,6,1,5.668500000000005,True
CHEMBL3650947,59.0,nM,Cc1nn(C2CC2)c2c1C(c1ccc(Cl)cc1)N(c1ccc3nnn(C)c3n1)C2=O,7.229147988357855,419.12613587600003,7,0,3.606320000000003,True
CHEMBL3654291,59.0,nM,Cc1nn(C(C)C)c2c1C(c1ccc(Cl)cc1F)N(c1cc(C)c3nnc(C)n3c1)C2=O,7.229147988357855,452.15276522400006,6,0,4.974260000000005,True
CHEMBL4206381,59.0,nM,C[C@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC3CCCC3)nc2N1C1CCCC1,7.229147988357855,561.342738236,8,2,4.479500000000003,True
CHEMBL3410000,60.0,nM,Cc1c(Br)cc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,7.221848749616356,415.98639650399997,4,2,3.395220000000002,True
CHEMBL3410003,60.0,nM,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)C1CC1,7.221848749616356,407.09734815200005,5,3,2.6728000000000005,True
CHEMBL3952536,60.0,nM,Cc1cc(-c2nc3ccncc3n2Cc2ccccc2)cn(C)c1=O,7.221848749616356,330.148061196,5,0,3.1537200000000007,True
CHEMBL4203456,60.0,nM,CC(=O)N1c2ccc(-c3cnn(C4CNC4)c3)cc2N(C(=O)C2CC2)C[C@@H]1C,7.221848749616356,379.20082504,5,1,2.1924,True
CHEMBL3895414,60.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(C1CCCCC1)(N1CCCC(O)C1)C(=O)N2,7.221848749616356,409.236541852,5,2,4.142840000000002,True
CHEMBL5191142,60.2,nM,CC(=O)c1c(C)[nH]c(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)c1-c1ccc(N(C)C)cc1,7.220403508742176,456.26375964400006,5,2,4.5538200000000035,True
CHEMBL4218450,60.7,nM,Cc1ccc2c(c1)CC(C)N2C(=O)c1ccc2c(n1)N(C1CC1)C(C)C(=O)N2C,7.2168113089247425,390.205576072,4,0,3.315120000000001,True
CHEMBL3891963,61.0,nM,CC(=O)N1CCC(Nc2cc(N(C)Cc3ccccc3)nn3c(C)nnc23)CC1,7.214670164989233,393.2277084840001,7,1,2.4919200000000004,True
CHEMBL4757429,61.0,nM,Cc1ccc(-c2cn(C)c(=O)c3[nH]c(C(=O)NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)cc1,7.214670164989233,505.211389724,5,4,4.606520000000002,True
CHEMBL4109349,61.0,nM,Cc1noc(C)c1-c1ccc2c(c1)C(C1CCCCC1)(N1CCC[C@@H](O)C1)C(=O)N2,7.214670164989233,409.236541852,5,2,4.142840000000002,True
CHEMBL4553865,61.0,nM,CC(=O)Oc1ccc(Cn2ccnc2)c2cccnc12,7.214670164989233,267.100776656,5,0,2.4049000000000005,True
CHEMBL4437749,62.0,nM,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC3CCC3)nc2N1C1CCCC1,7.207608310501746,561.342738236,8,2,4.479500000000003,True
CHEMBL4754483,62.0,nM,CC(C)=C1C(=O)Nc2ccc(NS(=O)(=O)c3cccc4ccccc34)cc21,7.207608310501746,378.103813436,3,2,4.3861000000000026,True
CHEMBL3908404,62.0,nM,COC[C@H](C)n1c(-c2cc(C)c(=O)n(C)n2)nc2cnc(N3CCOC[C@@H]3C)cc21,7.207608310501746,412.222288756,9,0,1.9329199999999997,True
CHEMBL3650890,62.0,nM,CC(C)n1ncc2c1C(=O)N(c1cc(Cl)c(=O)n(C)c1)C2c1ccc(Cl)cc1,7.207608310501746,416.080681176,5,0,4.219300000000003,True
CHEMBL4210440,62.3,nM,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CC2)C(C)C(=O)N3C)cc1F,7.20551195334083,367.16960516399996,3,1,3.7201200000000023,True
CHEMBL4758756,62.4,nM,Cn1cc(-c2ccc(Cl)cc2)c2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)[nH]c2c1=O,7.204815410317575,525.1567673080001,5,4,4.951500000000003,True
CHEMBL4468126,63.0,nM,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(C)C)nc2N1C1CCCC1,7.200659450546418,549.3427382360001,8,2,4.335400000000003,True
CHEMBL3975261,63.0,nM,Cc1cc(-c2nc3ccc(C4(C(F)(F)F)CC4)cc3n2Cc2ccccn2)cn(C)c1=O,7.200659450546418,438.16674595200004,5,0,4.747620000000004,True
